Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-08 15:30:00-04:00,162.33999633789062,162.81930541992188,161.6699981689453,162.0500030517578,3811020,0.0,0.0
2024-08-09 09:30:00-04:00,159.72000122070312,161.0500030517578,159.05999755859375,160.13999938964844,5185144,0.0,0.0
2024-08-09 10:00:00-04:00,160.14999389648438,160.58250427246094,159.9600067138672,160.26300048828125,2024019,0.0,0.0
2024-08-09 10:30:00-04:00,160.2899932861328,160.52999877929688,159.0800018310547,160.1300048828125,2198947,0.0,0.0
2024-08-09 11:00:00-04:00,160.16000366210938,160.24000549316406,159.58999633789062,159.80999755859375,1647948,0.0,0.0
2024-08-09 11:30:00-04:00,159.81500244140625,160.2899932861328,159.69500732421875,159.77999877929688,1138501,0.0,0.0
2024-08-09 12:00:00-04:00,159.8000030517578,159.96730041503906,159.3300018310547,159.625,1008513,0.0,0.0
2024-08-09 12:30:00-04:00,159.61000061035156,159.9499969482422,159.4199981689453,159.94000244140625,948906,0.0,0.0
2024-08-09 13:00:00-04:00,159.94500732421875,161.25,159.8699951171875,161.25,919455,0.0,0.0
2024-08-09 13:30:00-04:00,161.25999450683594,161.5,161.00999450683594,161.22500610351562,1748838,0.0,0.0
2024-08-09 14:00:00-04:00,161.24000549316406,161.72999572753906,161.15750122070312,161.61000061035156,1255876,0.0,0.0
2024-08-09 14:30:00-04:00,161.58999633789062,161.97000122070312,161.35000610351562,161.72000122070312,812057,0.0,0.0
2024-08-09 15:00:00-04:00,161.72000122070312,162.5399932861328,161.6300048828125,162.47999572753906,1449246,0.0,0.0
2024-08-09 15:30:00-04:00,162.49000549316406,163.7899932861328,162.47999572753906,163.63999938964844,4243982,0.0,0.0
2024-08-12 09:30:00-04:00,164.57000732421875,164.89999389648438,163.11000061035156,163.32000732421875,2093813,0.0,0.0
2024-08-12 10:00:00-04:00,163.3699951171875,163.6999969482422,163.10000610351562,163.57000732421875,1061514,0.0,0.0
2024-08-12 10:30:00-04:00,163.60000610351562,163.88999938964844,163.3300018310547,163.88999938964844,808251,0.0,0.0
2024-08-12 11:00:00-04:00,163.8699951171875,163.9600067138672,162.11000061035156,162.36000061035156,1178698,0.0,0.0
2024-08-12 11:30:00-04:00,162.36000061035156,163.41000366210938,162.1699981689453,163.40989685058594,881578,0.0,0.0
2024-08-12 12:00:00-04:00,163.4199981689453,163.60000610351562,163.17999267578125,163.30999755859375,654827,0.0,0.0
2024-08-12 12:30:00-04:00,163.3000030517578,163.60000610351562,162.6699981689453,162.6699981689453,570861,0.0,0.0
2024-08-12 13:00:00-04:00,162.6699981689453,163.22000122070312,162.4250030517578,162.85000610351562,591361,0.0,0.0
2024-08-12 13:30:00-04:00,162.8800048828125,162.99000549316406,162.3300018310547,162.6199951171875,503147,0.0,0.0
2024-08-12 14:00:00-04:00,162.61990356445312,162.88999938964844,162.50999450683594,162.639892578125,462555,0.0,0.0
2024-08-12 14:30:00-04:00,162.625,162.85000610351562,162.52000427246094,162.83999633789062,425295,0.0,0.0
2024-08-12 15:00:00-04:00,162.83999633789062,162.86500549316406,162.3800048828125,162.39999389648438,582024,0.0,0.0
2024-08-12 15:30:00-04:00,162.40899658203125,162.4897003173828,161.83999633789062,162.2899932861328,2309286,0.0,0.0
2024-08-13 09:30:00-04:00,163.9149932861328,164.72999572753906,163.02200317382812,163.03500366210938,2152499,0.0,0.0
2024-08-13 10:00:00-04:00,163.05499267578125,163.5749969482422,162.97000122070312,163.5749969482422,1041385,0.0,0.0
2024-08-13 10:30:00-04:00,163.5749969482422,163.74989318847656,163.08999633789062,163.5,968419,0.0,0.0
2024-08-13 11:00:00-04:00,163.50999450683594,163.92999267578125,163.50999450683594,163.91000366210938,915090,0.0,0.0
2024-08-13 11:30:00-04:00,163.88999938964844,164.0500030517578,163.5800018310547,163.82679748535156,628585,0.0,0.0
2024-08-13 12:00:00-04:00,163.82290649414062,163.83999633789062,163.47000122070312,163.67999267578125,759391,0.0,0.0
2024-08-13 12:30:00-04:00,163.69000244140625,164.2899932861328,163.60499572753906,164.27310180664062,768926,0.0,0.0
2024-08-13 13:00:00-04:00,164.27499389648438,164.60000610351562,163.7899932861328,164.1851043701172,1719461,0.0,0.0
2024-08-13 13:30:00-04:00,164.17999267578125,164.30999755859375,163.61000061035156,163.96499633789062,735605,0.0,0.0
2024-08-13 14:00:00-04:00,163.9600067138672,163.9799041748047,163.55999755859375,163.75999450683594,675216,0.0,0.0
2024-08-13 14:30:00-04:00,163.75999450683594,164.35000610351562,163.7449951171875,164.22999572753906,670233,0.0,0.0
2024-08-13 15:00:00-04:00,164.25,164.31500244140625,163.85499572753906,163.97500610351562,810822,0.0,0.0
2024-08-13 15:30:00-04:00,163.97000122070312,164.36000061035156,163.86000061035156,164.16000366210938,1810060,0.0,0.0
2024-08-14 09:30:00-04:00,162.39999389648438,163.21499633789062,159.375,159.38499450683594,7368085,0.0,0.0
2024-08-14 10:00:00-04:00,159.3925018310547,159.39999389648438,157.7100067138672,158.8300018310547,5811816,0.0,0.0
2024-08-14 10:30:00-04:00,158.8300018310547,158.9600067138672,158.0,158.44500732421875,2676245,0.0,0.0
2024-08-14 11:00:00-04:00,158.4438934326172,158.5399932861328,158.06500244140625,158.4600067138672,2305356,0.0,0.0
2024-08-14 11:30:00-04:00,158.45970153808594,160.01199340820312,158.45799255371094,159.99020385742188,2841879,0.0,0.0
2024-08-14 12:00:00-04:00,159.9949951171875,160.1300048828125,159.0800018310547,159.4499969482422,1884508,0.0,0.0
2024-08-14 12:30:00-04:00,159.4600067138672,159.5,158.99000549316406,159.44000244140625,1315722,0.0,0.0
2024-08-14 13:00:00-04:00,159.44000244140625,159.5,159.0576934814453,159.2899932861328,921582,0.0,0.0
2024-08-14 13:30:00-04:00,159.27000427246094,159.38999938964844,158.8699951171875,158.93499755859375,831850,0.0,0.0
2024-08-14 14:00:00-04:00,158.93499755859375,159.25999450683594,158.72000122070312,159.09500122070312,2550340,0.0,0.0
2024-08-14 14:30:00-04:00,159.0800018310547,159.10000610351562,158.75,158.88999938964844,888823,0.0,0.0
2024-08-14 15:00:00-04:00,158.88999938964844,159.10000610351562,158.47999572753906,158.8249969482422,1344563,0.0,0.0
2024-08-14 15:30:00-04:00,158.8300018310547,160.60000610351562,158.67999267578125,160.32000732421875,4629929,0.0,0.0
2024-08-15 09:30:00-04:00,161.11000061035156,161.32000732421875,159.6199951171875,160.5500030517578,4924339,0.0,0.0
2024-08-15 10:00:00-04:00,160.5399932861328,160.9600067138672,160.05999755859375,160.2449951171875,2667998,0.0,0.0
2024-08-15 10:30:00-04:00,160.25,160.33999633789062,159.75,159.89500427246094,2119202,0.0,0.0
2024-08-15 11:00:00-04:00,159.9199981689453,160.27000427246094,159.67999267578125,160.17999267578125,1610283,0.0,0.0
2024-08-15 11:30:00-04:00,160.18499755859375,160.96499633789062,160.18499755859375,160.9199981689453,1810183,0.0,0.0
2024-08-15 12:00:00-04:00,160.91949462890625,161.5998992919922,160.8800048828125,161.2899932861328,1496115,0.0,0.0
2024-08-15 12:30:00-04:00,161.27999877929688,161.2899932861328,160.8300018310547,161.07000732421875,1036795,0.0,0.0
2024-08-15 13:00:00-04:00,161.06500244140625,161.32000732421875,160.9199981689453,161.19000244140625,725919,0.0,0.0
2024-08-15 13:30:00-04:00,161.19000244140625,161.55499267578125,161.18499755859375,161.55499267578125,773194,0.0,0.0
2024-08-15 14:00:00-04:00,161.55499267578125,161.63499450683594,161.25,161.52000427246094,1481824,0.0,0.0
2024-08-15 14:30:00-04:00,161.52000427246094,161.5850067138672,161.0800018310547,161.2631072998047,1175252,0.0,0.0
2024-08-15 15:00:00-04:00,161.25999450683594,161.42999267578125,160.92999267578125,161.37429809570312,1074612,0.0,0.0
2024-08-15 15:30:00-04:00,161.375,161.42999267578125,160.80999755859375,161.2899932861328,2904531,0.0,0.0
2024-08-16 09:30:00-04:00,161.39999389648438,162.89999389648438,161.39999389648438,162.8000030517578,4838411,0.0,0.0
2024-08-16 10:00:00-04:00,162.77999877929688,164.67999267578125,162.75,164.64999389648438,2733638,0.0,0.0
2024-08-16 10:30:00-04:00,164.64500427246094,165.05999755859375,163.90460205078125,164.07000732421875,2782115,0.0,0.0
2024-08-16 11:00:00-04:00,164.05999755859375,164.11500549316406,163.4199981689453,163.5,1115683,0.0,0.0
2024-08-16 11:30:00-04:00,163.48500061035156,164.00999450683594,163.3300018310547,163.91000366210938,1019983,0.0,0.0
2024-08-16 12:00:00-04:00,163.9199981689453,164.22000122070312,163.49009704589844,163.9550018310547,1716437,0.0,0.0
2024-08-16 12:30:00-04:00,163.9600067138672,164.0,163.44000244140625,163.85000610351562,1200456,0.0,0.0
2024-08-16 13:00:00-04:00,163.86000061035156,163.97000122070312,163.47000122070312,163.6999969482422,773299,0.0,0.0
2024-08-16 13:30:00-04:00,163.6999969482422,163.82000732421875,163.3699951171875,163.52999877929688,658841,0.0,0.0
2024-08-16 14:00:00-04:00,163.52499389648438,163.52999877929688,163.27999877929688,163.4600067138672,711979,0.0,0.0
2024-08-16 14:30:00-04:00,163.47000122070312,163.72799682617188,163.29200744628906,163.69000244140625,605059,0.0,0.0
2024-08-16 15:00:00-04:00,163.68499755859375,163.77000427246094,163.32000732421875,163.32989501953125,803159,0.0,0.0
2024-08-16 15:30:00-04:00,163.32000732421875,163.41000366210938,162.7899932861328,162.97500610351562,2149188,0.0,0.0
2024-08-19 09:30:00-04:00,165.2100067138672,165.86000061035156,164.72999572753906,165.03500366210938,4932524,0.0,0.0
2024-08-19 10:00:00-04:00,165.06500244140625,165.6199951171875,164.42999267578125,164.7100067138672,1599540,0.0,0.0
2024-08-19 10:30:00-04:00,164.6999969482422,165.2050018310547,164.25999450683594,165.1300048828125,1002699,0.0,0.0
2024-08-19 11:00:00-04:00,165.1374053955078,165.55999755859375,165.0749969482422,165.36990356445312,885632,0.0,0.0
2024-08-19 11:30:00-04:00,165.36000061035156,165.56500244140625,164.7899932861328,164.99000549316406,869928,0.0,0.0
2024-08-19 12:00:00-04:00,164.97500610351562,165.55999755859375,164.92010498046875,165.55499267578125,609634,0.0,0.0
2024-08-19 12:30:00-04:00,165.55499267578125,165.80999755859375,165.36000061035156,165.75,633317,0.0,0.0
2024-08-19 13:00:00-04:00,165.75,165.86000061035156,165.5050048828125,165.6300048828125,749842,0.0,0.0
2024-08-19 13:30:00-04:00,165.63999938964844,165.7899932861328,165.47000122070312,165.7550048828125,551773,0.0,0.0
2024-08-19 14:00:00-04:00,165.75010681152344,165.8000030517578,165.5399932861328,165.66000366210938,547311,0.0,0.0
2024-08-19 14:30:00-04:00,165.64999389648438,165.99000549316406,165.57000732421875,165.85499572753906,700848,0.0,0.0
2024-08-19 15:00:00-04:00,165.85000610351562,165.875,165.63150024414062,165.80569458007812,1104057,0.0,0.0
2024-08-19 15:30:00-04:00,165.80160522460938,166.69000244140625,165.67999267578125,166.66000366210938,2960642,0.0,0.0
2024-08-20 09:30:00-04:00,166.89999389648438,168.63999938964844,166.82000732421875,168.52000427246094,2805728,0.0,0.0
2024-08-20 10:00:00-04:00,168.52999877929688,168.52999877929688,167.39999389648438,167.69000244140625,1531283,0.0,0.0
2024-08-20 10:30:00-04:00,167.68600463867188,167.6999053955078,167.02000427246094,167.35000610351562,1141636,0.0,0.0
2024-08-20 11:00:00-04:00,167.36000061035156,167.44000244140625,167.0500030517578,167.0500030517578,651790,0.0,0.0
2024-08-20 11:30:00-04:00,167.0500030517578,167.91000366210938,167.02000427246094,167.88499450683594,742672,0.0,0.0
2024-08-20 12:00:00-04:00,167.88999938964844,167.97999572753906,167.67999267578125,167.91000366210938,587778,0.0,0.0
2024-08-20 12:30:00-04:00,167.90499877929688,168.00999450683594,167.5800018310547,167.60499572753906,450755,0.0,0.0
2024-08-20 13:00:00-04:00,167.60499572753906,167.86000061035156,167.4199981689453,167.86000061035156,473853,0.0,0.0
2024-08-20 13:30:00-04:00,167.8300018310547,168.03990173339844,167.60000610351562,168.0,441543,0.0,0.0
2024-08-20 14:00:00-04:00,167.99000549316406,168.42999267578125,167.97000122070312,168.1999969482422,736375,0.0,0.0
2024-08-20 14:30:00-04:00,168.1999969482422,168.2550048828125,167.86000061035156,168.0,783915,0.0,0.0
2024-08-20 15:00:00-04:00,167.99000549316406,168.11000061035156,167.63499450683594,167.64500427246094,823004,0.0,0.0
2024-08-20 15:30:00-04:00,167.64500427246094,167.77000427246094,167.0749969482422,167.1999969482422,1741237,0.0,0.0
2024-08-21 09:30:00-04:00,165.1999969482422,166.49000549316406,164.6699981689453,166.36000061035156,3698198,0.0,0.0
2024-08-21 10:00:00-04:00,166.3699951171875,166.72500610351562,165.9600067138672,166.43499755859375,1334069,0.0,0.0
2024-08-21 10:30:00-04:00,166.42999267578125,166.85000610351562,165.35499572753906,165.83999633789062,1322547,0.0,0.0
2024-08-21 11:00:00-04:00,165.81500244140625,166.1699981689453,165.59100341796875,165.83999633789062,768205,0.0,0.0
2024-08-21 11:30:00-04:00,165.84500122070312,165.86000061035156,165.24000549316406,165.42999267578125,779482,0.0,0.0
2024-08-21 12:00:00-04:00,165.4199981689453,165.69000244140625,165.05999755859375,165.5800018310547,699470,0.0,0.0
2024-08-21 12:30:00-04:00,165.5800018310547,165.8000030517578,165.44500732421875,165.59500122070312,477801,0.0,0.0
2024-08-21 13:00:00-04:00,165.60000610351562,165.82000732421875,165.3300018310547,165.35000610351562,596225,0.0,0.0
2024-08-21 13:30:00-04:00,165.33999633789062,166.0198974609375,165.30999755859375,165.99000549316406,566978,0.0,0.0
2024-08-21 14:00:00-04:00,166.02000427246094,166.36000061035156,165.8300018310547,166.13999938964844,627716,0.0,0.0
2024-08-21 14:30:00-04:00,166.14999389648438,166.24000549316406,165.72000122070312,165.86500549316406,622580,0.0,0.0
2024-08-21 15:00:00-04:00,165.86000061035156,165.8800048828125,165.3300018310547,165.4788055419922,820423,0.0,0.0
2024-08-21 15:30:00-04:00,165.47000122070312,165.89999389648438,165.3800048828125,165.85000610351562,2350616,0.0,0.0
2024-08-22 09:30:00-04:00,167.25999450683594,167.58999633789062,166.41000366210938,166.82000732421875,2028821,0.0,0.0
2024-08-22 10:00:00-04:00,166.84500122070312,166.97000122070312,166.0,166.29690551757812,1142079,0.0,0.0
2024-08-22 10:30:00-04:00,166.29989624023438,166.29989624023438,165.57000732421875,165.83990478515625,969750,0.0,0.0
2024-08-22 11:00:00-04:00,165.8300018310547,166.15719604492188,165.6199951171875,165.64309692382812,704024,0.0,0.0
2024-08-22 11:30:00-04:00,165.6300048828125,165.77000427246094,164.72000122070312,165.0399932861328,1013597,0.0,0.0
2024-08-22 12:00:00-04:00,165.02999877929688,165.94000244140625,164.94000244140625,165.9199981689453,708689,0.0,0.0
2024-08-22 12:30:00-04:00,165.91000366210938,166.00999450683594,164.97000122070312,165.1199951171875,720684,0.0,0.0
2024-08-22 13:00:00-04:00,165.1300048828125,165.1300048828125,164.73500061035156,164.81149291992188,851723,0.0,0.0
2024-08-22 13:30:00-04:00,164.80999755859375,164.88999938964844,163.98500061035156,164.10000610351562,1144071,0.0,0.0
2024-08-22 14:00:00-04:00,164.11000061035156,164.7100067138672,164.0,164.6699981689453,850847,0.0,0.0
2024-08-22 14:30:00-04:00,164.64999389648438,164.83999633789062,164.3699951171875,164.38999938964844,815965,0.0,0.0
2024-08-22 15:00:00-04:00,164.39999389648438,164.69000244140625,163.9604034423828,164.25,974676,0.0,0.0
2024-08-22 15:30:00-04:00,164.25999450683594,164.60000610351562,163.32000732421875,163.77999877929688,2978338,0.0,0.0
2024-08-23 09:30:00-04:00,164.5,165.39999389648438,164.2899932861328,164.97999572753906,1741798,0.0,0.0
2024-08-23 10:00:00-04:00,165.0399932861328,166.17999267578125,165.02000427246094,165.89999389648438,1332052,0.0,0.0
2024-08-23 10:30:00-04:00,165.9199981689453,166.0500030517578,164.14999389648438,164.8800048828125,1085211,0.0,0.0
2024-08-23 11:00:00-04:00,164.86000061035156,165.39990234375,164.39010620117188,165.0850067138672,711010,0.0,0.0
2024-08-23 11:30:00-04:00,165.13999938964844,165.60000610351562,164.77999877929688,164.82000732421875,619119,0.0,0.0
2024-08-23 12:00:00-04:00,164.86000061035156,164.86000061035156,164.14999389648438,164.47000122070312,596228,0.0,0.0
2024-08-23 12:30:00-04:00,164.4600067138672,164.6699981689453,163.8300018310547,164.52000427246094,617508,0.0,0.0
2024-08-23 13:00:00-04:00,164.52000427246094,165.05999755859375,164.39999389648438,164.98500061035156,353911,0.0,0.0
2024-08-23 13:30:00-04:00,164.99000549316406,165.2799072265625,164.84500122070312,164.8699951171875,450129,0.0,0.0
2024-08-23 14:00:00-04:00,164.8699951171875,165.10000610351562,164.69000244140625,164.88999938964844,534702,0.0,0.0
2024-08-23 14:30:00-04:00,164.88999938964844,165.14999389648438,164.82000732421875,165.02999877929688,346725,0.0,0.0
2024-08-23 15:00:00-04:00,165.02969360351562,165.85000610351562,164.8300018310547,165.80999755859375,589661,0.0,0.0
2024-08-23 15:30:00-04:00,165.80999755859375,165.83999633789062,165.1999969482422,165.6300048828125,1487358,0.0,0.0
2024-08-26 09:30:00-04:00,166.72999572753906,167.5500030517578,165.61000061035156,166.13999938964844,2196942,0.0,0.0
2024-08-26 10:00:00-04:00,166.1699981689453,166.25999450683594,165.18499755859375,165.2100067138672,1102008,0.0,0.0
2024-08-26 10:30:00-04:00,165.22500610351562,165.5800018310547,164.5,165.55499267578125,939346,0.0,0.0
2024-08-26 11:00:00-04:00,165.55999755859375,165.75,165.32919311523438,165.5500030517578,609351,0.0,0.0
2024-08-26 11:30:00-04:00,165.5399932861328,165.97999572753906,165.48500061035156,165.55999755859375,515529,0.0,0.0
2024-08-26 12:00:00-04:00,165.50999450683594,165.88999938964844,165.36000061035156,165.8699951171875,537973,0.0,0.0
2024-08-26 12:30:00-04:00,165.86880493164062,166.1199951171875,165.86880493164062,166.00999450683594,336776,0.0,0.0
2024-08-26 13:00:00-04:00,166.02000427246094,166.3000030517578,165.91000366210938,166.07000732421875,442669,0.0,0.0
2024-08-26 13:30:00-04:00,166.05999755859375,166.25999450683594,165.63999938964844,165.77000427246094,398705,0.0,0.0
2024-08-26 14:00:00-04:00,165.77000427246094,166.1699981689453,165.69000244140625,166.13949584960938,280205,0.0,0.0
2024-08-26 14:30:00-04:00,166.1199951171875,166.4700927734375,166.1053924560547,166.22999572753906,347912,0.0,0.0
2024-08-26 15:00:00-04:00,166.2100067138672,166.3000030517578,166.0500030517578,166.1699981689453,353256,0.0,0.0
2024-08-26 15:30:00-04:00,166.16000366210938,166.24000549316406,165.82000732421875,166.2100067138672,1327343,0.0,0.0
2024-08-27 09:30:00-04:00,165.75999450683594,166.32000732421875,164.86000061035156,165.7100067138672,1359312,0.0,0.0
2024-08-27 10:00:00-04:00,165.69500732421875,166.27999877929688,165.61000061035156,166.22000122070312,862765,0.0,0.0
2024-08-27 10:30:00-04:00,166.2100067138672,166.4217987060547,165.77999877929688,166.17999267578125,590332,0.0,0.0
2024-08-27 11:00:00-04:00,166.19000244140625,166.44259643554688,165.97000122070312,166.02000427246094,507474,0.0,0.0
2024-08-27 11:30:00-04:00,166.00999450683594,166.05999755859375,165.6199951171875,165.77000427246094,538580,0.0,0.0
2024-08-27 12:00:00-04:00,165.75,166.35499572753906,165.69000244140625,166.17999267578125,378290,0.0,0.0
2024-08-27 12:30:00-04:00,166.22999572753906,166.3000030517578,165.86000061035156,165.9600067138672,402656,0.0,0.0
2024-08-27 13:00:00-04:00,165.96499633789062,166.1199951171875,165.8800048828125,166.05149841308594,354640,0.0,0.0
2024-08-27 13:30:00-04:00,166.0800018310547,166.13999938964844,165.75,166.11500549316406,322076,0.0,0.0
2024-08-27 14:00:00-04:00,166.1199951171875,166.13999938964844,165.58999633789062,165.71499633789062,430602,0.0,0.0
2024-08-27 14:30:00-04:00,165.7100067138672,165.75,165.3699951171875,165.45640563964844,368105,0.0,0.0
2024-08-27 15:00:00-04:00,165.4550018310547,165.5050048828125,165.16000366210938,165.24000549316406,640307,0.0,0.0
2024-08-27 15:30:00-04:00,165.24159240722656,165.2449951171875,164.4600067138672,164.66000366210938,2419949,0.0,0.0
2024-08-28 09:30:00-04:00,165.0,165.59500122070312,162.94000244140625,163.3800048828125,1900978,0.0,0.0
2024-08-28 10:00:00-04:00,163.3800048828125,163.3800048828125,162.5800018310547,162.9250030517578,1476725,0.0,0.0
2024-08-28 10:30:00-04:00,162.92999267578125,163.22500610351562,162.25999450683594,162.47999572753906,972949,0.0,0.0
2024-08-28 11:00:00-04:00,162.47999572753906,162.625,161.5283966064453,161.97000122070312,1422366,0.0,0.0
2024-08-28 11:30:00-04:00,161.96499633789062,162.55999755859375,161.88999938964844,162.4499969482422,1002870,0.0,0.0
2024-08-28 12:00:00-04:00,162.44000244140625,162.7469024658203,162.19000244140625,162.38999938964844,614685,0.0,0.0
2024-08-28 12:30:00-04:00,162.38999938964844,162.86000061035156,162.27999877929688,162.77999877929688,426004,0.0,0.0
2024-08-28 13:00:00-04:00,162.7696990966797,162.90499877929688,162.36000061035156,162.67999267578125,548715,0.0,0.0
2024-08-28 13:30:00-04:00,162.6649932861328,162.84010314941406,161.9499969482422,161.99000549316406,594812,0.0,0.0
2024-08-28 14:00:00-04:00,162.0,162.38999938964844,161.80999755859375,162.19000244140625,600554,0.0,0.0
2024-08-28 14:30:00-04:00,162.19500732421875,162.92930603027344,162.16000366210938,162.92930603027344,535586,0.0,0.0
2024-08-28 15:00:00-04:00,162.89999389648438,163.13999938964844,162.6199951171875,162.97000122070312,603640,0.0,0.0
2024-08-28 15:30:00-04:00,162.9550018310547,163.36000061035156,162.80999755859375,162.8300018310547,1828675,0.0,0.0
2024-08-29 09:30:00-04:00,164.3300018310547,165.8800048828125,163.9470977783203,165.77000427246094,2452396,0.0,0.0
2024-08-29 10:00:00-04:00,165.75999450683594,165.9600067138672,164.74000549316406,164.8896026611328,950715,0.0,0.0
2024-08-29 10:30:00-04:00,164.9398956298828,165.58999633789062,164.93499755859375,165.19000244140625,684037,0.0,0.0
2024-08-29 11:00:00-04:00,165.19000244140625,165.5399932861328,164.97000122070312,165.08999633789062,552009,0.0,0.0
2024-08-29 11:30:00-04:00,165.10000610351562,165.22999572753906,164.39999389648438,165.01499938964844,544366,0.0,0.0
2024-08-29 12:00:00-04:00,165.0063934326172,165.33999633789062,164.92999267578125,164.9499969482422,454504,0.0,0.0
2024-08-29 12:30:00-04:00,164.9499969482422,165.02000427246094,164.34010314941406,164.51339721679688,505394,0.0,0.0
2024-08-29 13:00:00-04:00,164.50999450683594,164.64999389648438,164.22999572753906,164.27999877929688,434222,0.0,0.0
2024-08-29 13:30:00-04:00,164.27000427246094,164.3000030517578,162.25999450683594,163.2100067138672,2510967,0.0,0.0
2024-08-29 14:00:00-04:00,163.17999267578125,163.1999969482422,161.906005859375,161.9600067138672,913790,0.0,0.0
2024-08-29 14:30:00-04:00,161.9499969482422,161.9600067138672,160.63999938964844,161.0399932861328,1790282,0.0,0.0
2024-08-29 15:00:00-04:00,161.02999877929688,161.4499969482422,160.25,161.27999877929688,1539607,0.0,0.0
2024-08-29 15:30:00-04:00,161.2899932861328,161.99000549316406,161.11000061035156,161.80999755859375,2470679,0.0,0.0
2024-08-30 09:30:00-04:00,162.61500549316406,163.2100067138672,162.16000366210938,163.10000610351562,2109219,0.0,0.0
2024-08-30 10:00:00-04:00,163.10000610351562,163.1699981689453,162.3800048828125,162.61500549316406,884815,0.0,0.0
2024-08-30 10:30:00-04:00,162.60000610351562,162.9600067138672,161.9199981689453,161.92999267578125,701077,0.0,0.0
2024-08-30 11:00:00-04:00,161.8699951171875,162.24000549316406,161.75999450683594,162.14500427246094,1072305,0.0,0.0
2024-08-30 11:30:00-04:00,162.1300048828125,162.50999450683594,161.6925048828125,162.42999267578125,755163,0.0,0.0
2024-08-30 12:00:00-04:00,162.42999267578125,162.49819946289062,162.0399932861328,162.10000610351562,489387,0.0,0.0
2024-08-30 12:30:00-04:00,162.11000061035156,162.41000366210938,161.77999877929688,162.39999389648438,590338,0.0,0.0
2024-08-30 13:00:00-04:00,162.42999267578125,162.6334991455078,162.35000610351562,162.47999572753906,384443,0.0,0.0
2024-08-30 13:30:00-04:00,162.4949951171875,162.60000610351562,162.25,162.29190063476562,532574,0.0,0.0
2024-08-30 14:00:00-04:00,162.30999755859375,162.47999572753906,162.19020080566406,162.42999267578125,543682,0.0,0.0
2024-08-30 14:30:00-04:00,162.42999267578125,162.6300048828125,162.30999755859375,162.4499969482422,706834,0.0,0.0
2024-08-30 15:00:00-04:00,162.4499969482422,162.8699951171875,162.4149932861328,162.84500122070312,768132,0.0,0.0
